Policy_ID,Policy_Type,Age,Issue_year,Current_Year,Coverage,RiskClass,Premium,Claims,Claim_Costs,Profitability
,,15,,,,,,,,
,,13,,,,,,,,
,,94,,,,,,,,
,,16,,,,,,,,
,,28,,,,,,,,
,,73,,,,,,,,
,,19,,,,,,,,
,,84,,,,,,,,
,,39,,,,,,,,
,,26,,,,,,,,
,,12,,,,,,,,
,,75,,,,,,,,
,,33,,,,,,,,
,,34,,,,,,,,
,,19,,,,,,,,
,,39,,,,,,,,
,,75,,,,,,,,
,,10,,,,,,,,
,,83,,,,,,,,
,,39,,,,,,,,
,,9,,,,,,,,
,,100,,,,,,,,
,,35,,,,,,,,
,,8,,,,,,,,
,,56,,,,,,,,
,,37,,,,,,,,
,,48,,,,,,,,
,,19,,,,,,,,
,,16,,,,,,,,
,,27,,,,,,,,
,,29,,,,,,,,
,,58,,,,,,,,
,,100,,,,,,,,
,,71,,,,,,,,
,,41,,,,,,,,
,,12,,,,,,,,
,,45,,,,,,,,
,,41,,,,,,,,
,,9,,,,,,,,
,,35,,,,,,,,
,,55,,,,,,,,
,,80,,,,,,,,
,,16,,,,,,,,
,,55,,,,,,,,
,,31,,,,,,,,
,,84,,,,,,,,
,,84,,,,,,,,
,,13,,,,,,,,
,,5,,,,,,,,
,,27,,,,,,,,
,,12,,,,,,,,
,,29,,,,,,,,
,,7,,,,,,,,
,,19,,,,,,,,
,,100,,,,,,,,
,,21,,,,,,,,
,,15,,,,,,,,
,,16,,,,,,,,
,,47,,,,,,,,
,,32,,,,,,,,
,,4,,,,,,,,
,,25,,,,,,,,
,,16,,,,,,,,
,,69,,,,,,,,
,,7,,,,,,,,
,,19,,,,,,,,
,,41,,,,,,,,
,,80,,,,,,,,
,,17,,,,,,,,
,,19,,,,,,,,
,,21,,,,,,,,
,,70,,,,,,,,
,,12,,,,,,,,
,,15,,,,,,,,
,,55,,,,,,,,
,,46,,,,,,,,
,,66,,,,,,,,
,,28,,,,,,,,
,,4,,,,,,,,
,,13,,,,,,,,
,,4,,,,,,,,
,,67,,,,,,,,
,,26,,,,,,,,
,,23,,,,,,,,
,,54,,,,,,,,
,,58,,,,,,,,
,,15,,,,,,,,
,,24,,,,,,,,
,,24,,,,,,,,
,,64,,,,,,,,
,,60,,,,,,,,
,,22,,,,,,,,
,,54,,,,,,,,
,,25,,,,,,,,
,,1,,,,,,,,
,,76,,,,,,,,
,,14,,,,,,,,
,,100,,,,,,,,
,,19,,,,,,,,
,,10,,,,,,,,
,,43,,,,,,,,
,,15,,,,,,,,
,,22,,,,,,,,
,,25,,,,,,,,
,,71,,,,,,,,
,,29,,,,,,,,
,,45,,,,,,,,
,,11,,,,,,,,
,,50,,,,,,,,
,,80,,,,,,,,
,,38,,,,,,,,
,,65,,,,,,,,
,,35,,,,,,,,
,,67,,,,,,,,
,,9,,,,,,,,
,,8,,,,,,,,
,,19,,,,,,,,
,,100,,,,,,,,
,,31,,,,,,,,
,,10,,,,,,,,
,,50,,,,,,,,
,,11,,,,,,,,
,,21,,,,,,,,
,,37,,,,,,,,
,,7,,,,,,,,
,,29,,,,,,,,
,,11,,,,,,,,
,,14,,,,,,,,
,,29,,,,,,,,
,,20,,,,,,,,
,,19,,,,,,,,
,,54,,,,,,,,
,,7,,,,,,,,
,,100,,,,,,,,
,,100,,,,,,,,
,,38,,,,,,,,
,,100,,,,,,,,
,,9,,,,,,,,
,,73,,,,,,,,
,,9,,,,,,,,
,,18,,,,,,,,
,,71,,,,,,,,
,,71,,,,,,,,
,,20,,,,,,,,
,,12,,,,,,,,
,,17,,,,,,,,
,,12,,,,,,,,
,,51,,,,,,,,
,,58,,,,,,,,
,,80,,,,,,,,
,,33,,,,,,,,
,,24,,,,,,,,
,,10,,,,,,,,
,,22,,,,,,,,
,,23,,,,,,,,
,,43,,,,,,,,
,,61,,,,,,,,
,,46,,,,,,,,
,,30,,,,,,,,
,,13,,,,,,,,
,,31,,,,,,,,
,,15,,,,,,,,
,,73,,,,,,,,
,,15,,,,,,,,
,,55,,,,,,,,
,,32,,,,,,,,
,,36,,,,,,,,
,,64,,,,,,,,
,,20,,,,,,,,
,,36,,,,,,,,
,,23,,,,,,,,
,,73,,,,,,,,
,,19,,,,,,,,
,,34,,,,,,,,
,,26,,,,,,,,
,,29,,,,,,,,
,,78,,,,,,,,
,,17,,,,,,,,
,,39,,,,,,,,
,,39,,,,,,,,
,,55,,,,,,,,
,,29,,,,,,,,
,,44,,,,,,,,
,,42,,,,,,,,
,,100,,,,,,,,
,,36,,,,,,,,
,,88,,,,,,,,
,,49,,,,,,,,
,,45,,,,,,,,
,,63,,,,,,,,
,,100,,,,,,,,
,,44,,,,,,,,
,,30,,,,,,,,
,,49,,,,,,,,
,,28,,,,,,,,
,,86,,,,,,,,
,,47,,,,,,,,
,,8,,,,,,,,
,,18,,,,,,,,
,,23,,,,,,,,
,,28,,,,,,,,
,,11,,,,,,,,
,,9,,,,,,,,
,,11,,,,,,,,
,,23,,,,,,,,
,,49,,,,,,,,
,,24,,,,,,,,
,,58,,,,,,,,
,,9,,,,,,,,
,,25,,,,,,,,
,,70,,,,,,,,
,,29,,,,,,,,
,,11,,,,,,,,
,,44,,,,,,,,
,,10,,,,,,,,
,,11,,,,,,,,
,,28,,,,,,,,
,,72,,,,,,,,
,,53,,,,,,,,
,,22,,,,,,,,
,,31,,,,,,,,
,,46,,,,,,,,
,,41,,,,,,,,
,,38,,,,,,,,
,,22,,,,,,,,
,,9,,,,,,,,
,,25,,,,,,,,
,,21,,,,,,,,
,,62,,,,,,,,
,,39,,,,,,,,
,,93,,,,,,,,
,,25,,,,,,,,
,,15,,,,,,,,
,,100,,,,,,,,
,,36,,,,,,,,
,,50,,,,,,,,
,,56,,,,,,,,
,,59,,,,,,,,
,,49,,,,,,,,
,,39,,,,,,,,
,,29,,,,,,,,
,,31,,,,,,,,
,,14,,,,,,,,
,,62,,,,,,,,
,,54,,,,,,,,
,,21,,,,,,,,
,,16,,,,,,,,
,,42,,,,,,,,
,,35,,,,,,,,
,,74,,,,,,,,
,,47,,,,,,,,
,,40,,,,,,,,
,,28,,,,,,,,
,,20,,,,,,,,
,,100,,,,,,,,
,,24,,,,,,,,
,,8,,,,,,,,
,,32,,,,,,,,
,,49,,,,,,,,
,,5,,,,,,,,
,,38,,,,,,,,
,,20,,,,,,,,
,,79,,,,,,,,
,,61,,,,,,,,
,,3,,,,,,,,
,,12,,,,,,,,
,,47,,,,,,,,
,,33,,,,,,,,
,,79,,,,,,,,
,,27,,,,,,,,
,,37,,,,,,,,
,,47,,,,,,,,
,,91,,,,,,,,
,,36,,,,,,,,
,,6,,,,,,,,
,,51,,,,,,,,
,,13,,,,,,,,
,,10,,,,,,,,
,,30,,,,,,,,
,,62,,,,,,,,
,,58,,,,,,,,
,,43,,,,,,,,
,,70,,,,,,,,
,,39,,,,,,,,
,,20,,,,,,,,
,,21,,,,,,,,
,,38,,,,,,,,
,,23,,,,,,,,
,,26,,,,,,,,
,,100,,,,,,,,
,,60,,,,,,,,
,,12,,,,,,,,
,,46,,,,,,,,
,,34,,,,,,,,
,,13,,,,,,,,
,,26,,,,,,,,
,,18,,,,,,,,
,,21,,,,,,,,
,,37,,,,,,,,
,,20,,,,,,,,
,,38,,,,,,,,
,,34,,,,,,,,
,,51,,,,,,,,
,,7,,,,,,,,
,,35,,,,,,,,
,,7,,,,,,,,
,,19,,,,,,,,
,,34,,,,,,,,
,,8,,,,,,,,
,,21,,,,,,,,
,,12,,,,,,,,
,,20,,,,,,,,
,,50,,,,,,,,
,,22,,,,,,,,
,,15,,,,,,,,
,,100,,,,,,,,
,,92,,,,,,,,
,,64,,,,,,,,
,,31,,,,,,,,
,,22,,,,,,,,
,,56,,,,,,,,
,,79,,,,,,,,
,,7,,,,,,,,
,,39,,,,,,,,
,,86,,,,,,,,
,,60,,,,,,,,
,,100,,,,,,,,
,,38,,,,,,,,
,,29,,,,,,,,
,,36,,,,,,,,
,,29,,,,,,,,
,,23,,,,,,,,
,,27,,,,,,,,
,,100,,,,,,,,
,,35,,,,,,,,
,,41,,,,,,,,
,,13,,,,,,,,
,,23,,,,,,,,
,,23,,,,,,,,
,,11,,,,,,,,
,,31,,,,,,,,
,,48,,,,,,,,
,,8,,,,,,,,
,,7,,,,,,,,
,,51,,,,,,,,
,,24,,,,,,,,
,,43,,,,,,,,
,,18,,,,,,,,
,,8,,,,,,,,
,,64,,,,,,,,
,,13,,,,,,,,
,,100,,,,,,,,
,,11,,,,,,,,
,,18,,,,,,,,
,,57,,,,,,,,
,,26,,,,,,,,
,,33,,,,,,,,
,,45,,,,,,,,
,,14,,,,,,,,
,,13,,,,,,,,
,,45,,,,,,,,
,,43,,,,,,,,
,,46,,,,,,,,
,,52,,,,,,,,
,,65,,,,,,,,
,,84,,,,,,,,
,,22,,,,,,,,
,,43,,,,,,,,
,,41,,,,,,,,
,,20,,,,,,,,
,,22,,,,,,,,
,,45,,,,,,,,
,,11,,,,,,,,
,,9,,,,,,,,
,,26,,,,,,,,
,,17,,,,,,,,
,,54,,,,,,,,
,,12,,,,,,,,
,,46,,,,,,,,
,,66,,,,,,,,
,,46,,,,,,,,
,,49,,,,,,,,
,,24,,,,,,,,
,,51,,,,,,,,
,,26,,,,,,,,
,,9,,,,,,,,
,,55,,,,,,,,
,,52,,,,,,,,
,,21,,,,,,,,
,,66,,,,,,,,
,,55,,,,,,,,
,,5,,,,,,,,
,,34,,,,,,,,
,,49,,,,,,,,
,,40,,,,,,,,
,,60,,,,,,,,
,,57,,,,,,,,
,,87,,,,,,,,
,,9,,,,,,,,
,,19,,,,,,,,
,,9,,,,,,,,
,,15,,,,,,,,
,,100,,,,,,,,
,,27,,,,,,,,
,,58,,,,,,,,
,,10,,,,,,,,
,,47,,,,,,,,
,,18,,,,,,,,
,,42,,,,,,,,
,,8,,,,,,,,
,,44,,,,,,,,
,,5,,,,,,,,
,,34,,,,,,,,
,,8,,,,,,,,
,,41,,,,,,,,
,,72,,,,,,,,
,,20,,,,,,,,
,,24,,,,,,,,
,,47,,,,,,,,
,,68,,,,,,,,
,,25,,,,,,,,
,,28,,,,,,,,
,,84,,,,,,,,
,,47,,,,,,,,
,,26,,,,,,,,
,,45,,,,,,,,
,,71,,,,,,,,
,,46,,,,,,,,
,,100,,,,,,,,
,,64,,,,,,,,
,,28,,,,,,,,
,,100,,,,,,,,
,,44,,,,,,,,
,,49,,,,,,,,
,,35,,,,,,,,
,,31,,,,,,,,
,,16,,,,,,,,
,,15,,,,,,,,
,,13,,,,,,,,
,,10,,,,,,,,
,,52,,,,,,,,
,,59,,,,,,,,
,,17,,,,,,,,
,,55,,,,,,,,
,,37,,,,,,,,
,,28,,,,,,,,
,,15,,,,,,,,
,,5,,,,,,,,
,,96,,,,,,,,
,,73,,,,,,,,
,,61,,,,,,,,
,,13,,,,,,,,
,,45,,,,,,,,
,,37,,,,,,,,
,,33,,,,,,,,
,,40,,,,,,,,
,,55,,,,,,,,
,,39,,,,,,,,
,,39,,,,,,,,
,,47,,,,,,,,
,,31,,,,,,,,
,,40,,,,,,,,
,,22,,,,,,,,
,,74,,,,,,,,
,,7,,,,,,,,
,,17,,,,,,,,
,,71,,,,,,,,
,,31,,,,,,,,
,,35,,,,,,,,
,,57,,,,,,,,
,,40,,,,,,,,
,,31,,,,,,,,
,,29,,,,,,,,
,,17,,,,,,,,
,,54,,,,,,,,
,,31,,,,,,,,
,,5,,,,,,,,
,,78,,,,,,,,
,,100,,,,,,,,
,,67,,,,,,,,
,,18,,,,,,,,
,,92,,,,,,,,
,,51,,,,,,,,
,,42,,,,,,,,
,,15,,,,,,,,
,,35,,,,,,,,
,,8,,,,,,,,
,,100,,,,,,,,
,,68,,,,,,,,
,,56,,,,,,,,
,,31,,,,,,,,
,,100,,,,,,,,
,,6,,,,,,,,
,,14,,,,,,,,
,,28,,,,,,,,
,,69,,,,,,,,
,,47,,,,,,,,
,,27,,,,,,,,
,,100,,,,,,,,
,,26,,,,,,,,
,,33,,,,,,,,
,,34,,,,,,,,
,,10,,,,,,,,
,,16,,,,,,,,
,,26,,,,,,,,
,,86,,,,,,,,
,,56,,,,,,,,
,,8,,,,,,,,
,,20,,,,,,,,
,,1,,,,,,,,
,,20,,,,,,,,
,,64,,,,,,,,
,,40,,,,,,,,
,,21,,,,,,,,
,,46,,,,,,,,
,,65,,,,,,,,
,,50,,,,,,,,
,,8,,,,,,,,
,,19,,,,,,,,
,,32,,,,,,,,
,,38,,,,,,,,
,,13,,,,,,,,
,,5,,,,,,,,
,,18,,,,,,,,
,,51,,,,,,,,
,,5,,,,,,,,
,,100,,,,,,,,
,,80,,,,,,,,
,,33,,,,,,,,
,,41,,,,,,,,
,,44,,,,,,,,
,,7,,,,,,,,
,,19,,,,,,,,
,,33,,,,,,,,
,,13,,,,,,,,
,,17,,,,,,,,
,,45,,,,,,,,
,,76,,,,,,,,
,,50,,,,,,,,
,,24,,,,,,,,
,,43,,,,,,,,
,,11,,,,,,,,
,,20,,,,,,,,
,,32,,,,,,,,
,,3,,,,,,,,
,,36,,,,,,,,
,,22,,,,,,,,
,,15,,,,,,,,
,,61,,,,,,,,
,,6,,,,,,,,
,,39,,,,,,,,
,,33,,,,,,,,
,,38,,,,,,,,
,,27,,,,,,,,
,,55,,,,,,,,
,,73,,,,,,,,
,,42,,,,,,,,
,,21,,,,,,,,
,,24,,,,,,,,
,,45,,,,,,,,
,,38,,,,,,,,
,,44,,,,,,,,
,,74,,,,,,,,
,,43,,,,,,,,
,,21,,,,,,,,
,,96,,,,,,,,
,,100,,,,,,,,
,,47,,,,,,,,
,,22,,,,,,,,
,,17,,,,,,,,
,,57,,,,,,,,
,,14,,,,,,,,
,,41,,,,,,,,
,,3,,,,,,,,
,,14,,,,,,,,
,,36,,,,,,,,
,,92,,,,,,,,
,,26,,,,,,,,
,,65,,,,,,,,
,,21,,,,,,,,
,,10,,,,,,,,
,,15,,,,,,,,
,,38,,,,,,,,
,,28,,,,,,,,
,,59,,,,,,,,
,,33,,,,,,,,
,,24,,,,,,,,
,,59,,,,,,,,
,,64,,,,,,,,
,,57,,,,,,,,
,,54,,,,,,,,
,,13,,,,,,,,
,,73,,,,,,,,
,,62,,,,,,,,
,,70,,,,,,,,
,,38,,,,,,,,
,,31,,,,,,,,
,,54,,,,,,,,
,,55,,,,,,,,
,,18,,,,,,,,
,,47,,,,,,,,
,,6,,,,,,,,
,,25,,,,,,,,
,,23,,,,,,,,
,,35,,,,,,,,
,,40,,,,,,,,
,,100,,,,,,,,
,,24,,,,,,,,
,,52,,,,,,,,
,,5,,,,,,,,
,,13,,,,,,,,
,,18,,,,,,,,
,,24,,,,,,,,
,,93,,,,,,,,
,,25,,,,,,,,
,,50,,,,,,,,
,,6,,,,,,,,
,,32,,,,,,,,
,,15,,,,,,,,
,,8,,,,,,,,
,,19,,,,,,,,
,,3,,,,,,,,
,,32,,,,,,,,
,,35,,,,,,,,
,,9,,,,,,,,
,,43,,,,,,,,
,,24,,,,,,,,
,,30,,,,,,,,
,,58,,,,,,,,
,,46,,,,,,,,
,,50,,,,,,,,
,,32,,,,,,,,
,,24,,,,,,,,
,,45,,,,,,,,
,,16,,,,,,,,
,,47,,,,,,,,
,,78,,,,,,,,
,,100,,,,,,,,
,,2,,,,,,,,
,,12,,,,,,,,
,,24,,,,,,,,
,,37,,,,,,,,
,,19,,,,,,,,
,,10,,,,,,,,
,,51,,,,,,,,
,,8,,,,,,,,
,,49,,,,,,,,
,,34,,,,,,,,
,,74,,,,,,,,
,,61,,,,,,,,
,,95,,,,,,,,
,,54,,,,,,,,
,,87,,,,,,,,
,,40,,,,,,,,
,,26,,,,,,,,
,,6,,,,,,,,
,,50,,,,,,,,
,,53,,,,,,,,
,,18,,,,,,,,
,,17,,,,,,,,
,,49,,,,,,,,
,,51,,,,,,,,
,,23,,,,,,,,
,,70,,,,,,,,
,,44,,,,,,,,
,,22,,,,,,,,
,,18,,,,,,,,
,,19,,,,,,,,
,,35,,,,,,,,
,,14,,,,,,,,
,,19,,,,,,,,
,,48,,,,,,,,
,,100,,,,,,,,
,,70,,,,,,,,
,,45,,,,,,,,
,,18,,,,,,,,
,,11,,,,,,,,
,,8,,,,,,,,
,,50,,,,,,,,
,,62,,,,,,,,
,,10,,,,,,,,
,,28,,,,,,,,
,,55,,,,,,,,
,,23,,,,,,,,
,,35,,,,,,,,
,,26,,,,,,,,
,,37,,,,,,,,
,,13,,,,,,,,
,,32,,,,,,,,
,,50,,,,,,,,
,,10,,,,,,,,
,,84,,,,,,,,
,,24,,,,,,,,
,,38,,,,,,,,
,,46,,,,,,,,
,,39,,,,,,,,
,,40,,,,,,,,
,,29,,,,,,,,
,,45,,,,,,,,
,,55,,,,,,,,
,,52,,,,,,,,
,,46,,,,,,,,
,,52,,,,,,,,
,,27,,,,,,,,
,,38,,,,,,,,
,,8,,,,,,,,
,,40,,,,,,,,
,,33,,,,,,,,
,,32,,,,,,,,
,,4,,,,,,,,
,,64,,,,,,,,
,,36,,,,,,,,
,,21,,,,,,,,
,,18,,,,,,,,
,,15,,,,,,,,
,,79,,,,,,,,
,,43,,,,,,,,
,,48,,,,,,,,
,,32,,,,,,,,
,,18,,,,,,,,
,,40,,,,,,,,
,,47,,,,,,,,
,,96,,,,,,,,
,,16,,,,,,,,
,,100,,,,,,,,
,,28,,,,,,,,
,,28,,,,,,,,
,,53,,,,,,,,
,,21,,,,,,,,
,,100,,,,,,,,
,,62,,,,,,,,
,,20,,,,,,,,
,,31,,,,,,,,
,,76,,,,,,,,
,,16,,,,,,,,
,,46,,,,,,,,
,,16,,,,,,,,
,,9,,,,,,,,
,,69,,,,,,,,
,,9,,,,,,,,
,,41,,,,,,,,
,,20,,,,,,,,
,,39,,,,,,,,
,,34,,,,,,,,
,,26,,,,,,,,
,,34,,,,,,,,
,,39,,,,,,,,
,,56,,,,,,,,
,,52,,,,,,,,
,,61,,,,,,,,
,,20,,,,,,,,
,,33,,,,,,,,
,,6,,,,,,,,
,,100,,,,,,,,
,,11,,,,,,,,
,,35,,,,,,,,
,,8,,,,,,,,
,,11,,,,,,,,
,,74,,,,,,,,
,,29,,,,,,,,
,,22,,,,,,,,
,,57,,,,,,,,
,,21,,,,,,,,
,,27,,,,,,,,
,,50,,,,,,,,
,,100,,,,,,,,
,,13,,,,,,,,
,,28,,,,,,,,
,,100,,,,,,,,
,,38,,,,,,,,
,,21,,,,,,,,
,,49,,,,,,,,
,,64,,,,,,,,
,,29,,,,,,,,
,,29,,,,,,,,
,,100,,,,,,,,
,,17,,,,,,,,
,,19,,,,,,,,
,,20,,,,,,,,
,,13,,,,,,,,
,,27,,,,,,,,
,,48,,,,,,,,
,,23,,,,,,,,
,,26,,,,,,,,
,,41,,,,,,,,
,,95,,,,,,,,
,,32,,,,,,,,
,,20,,,,,,,,
,,29,,,,,,,,
,,26,,,,,,,,
,,100,,,,,,,,
,,100,,,,,,,,
,,14,,,,,,,,
,,32,,,,,,,,
,,5,,,,,,,,
,,6,,,,,,,,
,,4,,,,,,,,
,,31,,,,,,,,
,,23,,,,,,,,
,,37,,,,,,,,
,,15,,,,,,,,
,,25,,,,,,,,
,,15,,,,,,,,
,,29,,,,,,,,
,,88,,,,,,,,
,,100,,,,,,,,
,,38,,,,,,,,
,,60,,,,,,,,
,,60,,,,,,,,
,,23,,,,,,,,
,,32,,,,,,,,
,,8,,,,,,,,
,,10,,,,,,,,
,,100,,,,,,,,
,,83,,,,,,,,
,,32,,,,,,,,
,,11,,,,,,,,
,,27,,,,,,,,
,,52,,,,,,,,
,,55,,,,,,,,
,,26,,,,,,,,
,,17,,,,,,,,
,,64,,,,,,,,
,,40,,,,,,,,
,,24,,,,,,,,
,,35,,,,,,,,
,,21,,,,,,,,
,,100,,,,,,,,
,,20,,,,,,,,
,,19,,,,,,,,
,,33,,,,,,,,
,,18,,,,,,,,
,,15,,,,,,,,
,,18,,,,,,,,
,,83,,,,,,,,
,,27,,,,,,,,
,,100,,,,,,,,
,,49,,,,,,,,
,,6,,,,,,,,
,,53,,,,,,,,
,,29,,,,,,,,
,,44,,,,,,,,
,,48,,,,,,,,
,,53,,,,,,,,
,,15,,,,,,,,
,,40,,,,,,,,
,,23,,,,,,,,
,,63,,,,,,,,
,,49,,,,,,,,
,,8,,,,,,,,
,,46,,,,,,,,
,,83,,,,,,,,
,,37,,,,,,,,
,,34,,,,,,,,
,,28,,,,,,,,
,,48,,,,,,,,
,,4,,,,,,,,
,,57,,,,,,,,
,,100,,,,,,,,
,,16,,,,,,,,
,,53,,,,,,,,
,,38,,,,,,,,
,,21,,,,,,,,
,,42,,,,,,,,
,,86,,,,,,,,
,,34,,,,,,,,
,,29,,,,,,,,
,,49,,,,,,,,
,,32,,,,,,,,
,,8,,,,,,,,
,,19,,,,,,,,
,,21,,,,,,,,
,,29,,,,,,,,
,,7,,,,,,,,
,,51,,,,,,,,
,,67,,,,,,,,
,,79,,,,,,,,
,,5,,,,,,,,
,,40,,,,,,,,
,,34,,,,,,,,
,,21,,,,,,,,
,,80,,,,,,,,
,,60,,,,,,,,
,,30,,,,,,,,
,,44,,,,,,,,
,,26,,,,,,,,
,,95,,,,,,,,
,,26,,,,,,,,
,,24,,,,,,,,
,,11,,,,,,,,
,,31,,,,,,,,
,,24,,,,,,,,
,,24,,,,,,,,
,,61,,,,,,,,
,,5,,,,,,,,
,,49,,,,,,,,
,,39,,,,,,,,
,,68,,,,,,,,
,,65,,,,,,,,
,,80,,,,,,,,
,,34,,,,,,,,
,,26,,,,,,,,
,,17,,,,,,,,
,,40,,,,,,,,
,,91,,,,,,,,
,,29,,,,,,,,
,,95,,,,,,,,
,,86,,,,,,,,
,,37,,,,,,,,
,,34,,,,,,,,
,,31,,,,,,,,
,,72,,,,,,,,
,,40,,,,,,,,
,,51,,,,,,,,
,,14,,,,,,,,
,,11,,,,,,,,
,,100,,,,,,,,
,,100,,,,,,,,
,,65,,,,,,,,
,,13,,,,,,,,
,,28,,,,,,,,
,,100,,,,,,,,
,,2,,,,,,,,
,,18,,,,,,,,
,,21,,,,,,,,
,,41,,,,,,,,
,,22,,,,,,,,
,,30,,,,,,,,
,,15,,,,,,,,
,,29,,,,,,,,
,,83,,,,,,,,
,,24,,,,,,,,
,,64,,,,,,,,
,,88,,,,,,,,
,,17,,,,,,,,
,,23,,,,,,,,
,,8,,,,,,,,
,,75,,,,,,,,
,,15,,,,,,,,
,,21,,,,,,,,
,,2,,,,,,,,
,,38,,,,,,,,
,,59,,,,,,,,
,,12,,,,,,,,
,,21,,,,,,,,
,,32,,,,,,,,
,,51,,,,,,,,
,,100,,,,,,,,
,,42,,,,,,,,
,,70,,,,,,,,
,,64,,,,,,,,
,,47,,,,,,,,
,,72,,,,,,,,
,,12,,,,,,,,
,,16,,,,,,,,
,,67,,,,,,,,
,,24,,,,,,,,
,,71,,,,,,,,
,,60,,,,,,,,
,,23,,,,,,,,
,,25,,,,,,,,
,,18,,,,,,,,
,,6,,,,,,,,
,,26,,,,,,,,
,,70,,,,,,,,
,,57,,,,,,,,
,,63,,,,,,,,
,,32,,,,,,,,
,,46,,,,,,,,
,,64,,,,,,,,
,,47,,,,,,,,
,,22,,,,,,,,
,,46,,,,,,,,
,,6,,,,,,,,
,,24,,,,,,,,
,,20,,,,,,,,
,,20,,,,,,,,
,,47,,,,,,,,
,,31,,,,,,,,
,,8,,,,,,,,
,,14,,,,,,,,
,,5,,,,,,,,
,,100,,,,,,,,
,,15,,,,,,,,
,,27,,,,,,,,
,,19,,,,,,,,
,,48,,,,,,,,
,,40,,,,,,,,
,,8,,,,,,,,
,,54,,,,,,,,
,,82,,,,,,,,
,,25,,,,,,,,
,,14,,,,,,,,
,,28,,,,,,,,
,,31,,,,,,,,
,,54,,,,,,,,
,,8,,,,,,,,
,,17,,,,,,,,
,,17,,,,,,,,
,,4,,,,,,,,
,,29,,,,,,,,
,,83,,,,,,,,
,,26,,,,,,,,
,,42,,,,,,,,
,,7,,,,,,,,
,,15,,,,,,,,
,,76,,,,,,,,
,,4,,,,,,,,
,,7,,,,,,,,
,,39,,,,,,,,
,,40,,,,,,,,
,,15,,,,,,,,
,,83,,,,,,,,
,,10,,,,,,,,
,,5,,,,,,,,
,,7,,,,,,,,
,,83,,,,,,,,
,,43,,,,,,,,
,,40,,,,,,,,
,,100,,,,,,,,
,,36,,,,,,,,
,,15,,,,,,,,
,,41,,,,,,,,
,,55,,,,,,,,
,,27,,,,,,,,
,,25,,,,,,,,
,,23,,,,,,,,
,,34,,,,,,,,
,,23,,,,,,,,
,,49,,,,,,,,
,,26,,,,,,,,
,,21,,,,,,,,
,,16,,,,,,,,
,,86,,,,,,,,
,,19,,,,,,,,
,,3,,,,,,,,
,,10,,,,,,,,
,,100,,,,,,,,
,,24,,,,,,,,
,,7,,,,,,,,
,,13,,,,,,,,
,,14,,,,,,,,
,,33,,,,,,,,
,,51,,,,,,,,
,,16,,,,,,,,
,,44,,,,,,,,
,,22,,,,,,,,
,,3,,,,,,,,
,,49,,,,,,,,
,,20,,,,,,,,
,,74,,,,,,,,
,,83,,,,,,,,
,,46,,,,,,,,
,,19,,,,,,,,
,,40,,,,,,,,
,,27,,,,,,,,
,,50,,,,,,,,
,,26,,,,,,,,
,,32,,,,,,,,
,,23,,,,,,,,
,,42,,,,,,,,
,,30,,,,,,,,
,,48,,,,,,,,
,,56,,,,,,,,
,,20,,,,,,,,
,,41,,,,,,,,
,,21,,,,,,,,
,,14,,,,,,,,
,,23,,,,,,,,
,,18,,,,,,,,
,,64,,,,,,,,
,,24,,,,,,,,
,,31,,,,,,,,
,,19,,,,,,,,
,,25,,,,,,,,
,,14,,,,,,,,
,,56,,,,,,,,
,,23,,,,,,,,
,,42,,,,,,,,
,,26,,,,,,,,
,,74,,,,,,,,
,,38,,,,,,,,
,,57,,,,,,,,
,,33,,,,,,,,
,,24,,,,,,,,
,,57,,,,,,,,
,,36,,,,,,,,
,,100,,,,,,,,
,,40,,,,,,,,
,,34,,,,,,,,
,,24,,,,,,,,
,,67,,,,,,,,
,,54,,,,,,,,
,,16,,,,,,,,
,,36,,,,,,,,
,,21,,,,,,,,
,,40,,,,,,,,
,,35,,,,,,,,
,,19,,,,,,,,
,,29,,,,,,,,
,,30,,,,,,,,
,,23,,,,,,,,
,,66,,,,,,,,
,,22,,,,,,,,
,,16,,,,,,,,
,,52,,,,,,,,
,,69,,,,,,,,
,,22,,,,,,,,
,,82,,,,,,,,
,,100,,,,,,,,
,,50,,,,,,,,
,,26,,,,,,,,
,,29,,,,,,,,
,,8,,,,,,,,
,,100,,,,,,,,
,,37,,,,,,,,
,,28,,,,,,,,
,,36,,,,,,,,
,,35,,,,,,,,
,,30,,,,,,,,
,,28,,,,,,,,
,,11,,,,,,,,
,,20,,,,,,,,
,,19,,,,,,,,
,,3,,,,,,,,
,,24,,,,,,,,
,,15,,,,,,,,
,,10,,,,,,,,
,,67,,,,,,,,
,,46,,,,,,,,
,,70,,,,,,,,
,,33,,,,,,,,
,,33,,,,,,,,
,,26,,,,,,,,
,,9,,,,,,,,
,,19,,,,,,,,
,,60,,,,,,,,
,,35,,,,,,,,
,,1,,,,,,,,
,,7,,,,,,,,
,,69,,,,,,,,
,,18,,,,,,,,
,,24,,,,,,,,
,,19,,,,,,,,
,,37,,,,,,,,
,,10,,,,,,,,
,,54,,,,,,,,
,,67,,,,,,,,
,,61,,,,,,,,
,,14,,,,,,,,
,,61,,,,,,,,
,,4,,,,,,,,
,,90,,,,,,,,
,,45,,,,,,,,
,,27,,,,,,,,
,,30,,,,,,,,
,,34,,,,,,,,
,,82,,,,,,,,
,,43,,,,,,,,
,,56,,,,,,,,
,,33,,,,,,,,
